time [s],q1 [rad],q2 [rad],q1dot [rad/s],q2dot [rad/s],q1ddot [rad/s^2],q2ddot [rad/s^2],u1 [Nm],u2 [Nm]
2.702000,-0.959382,2.150114,-5.503691,15.031625,26.030429,-136.150719,-3.023301,3.023301
2.703000,-1.011246,2.141736,-6.052747,15.220338,23.853328,-138.814741,-2.961437,2.961437
2.704000,-0.976863,1.966961,-5.933547,12.669519,22.639721,-142.816857,-2.899487,2.899487
2.705000,-1.136967,2.126380,-5.572139,13.210398,23.165643,-139.361659,-2.837453,2.837453
2.706000,-1.044944,1.880357,-5.772910,12.771412,21.204914,-151.184655,-2.775338,2.775338
2.707000,-0.992536,2.247502,-6.051283,13.361466,22.686763,-127.661320,-2.713145,2.713145
2.708000,-0.981680,2.226100,-6.155356,13.274125,20.150432,-123.348827,-2.650875,2.650875
2.709000,-1.049606,2.028706,-5.096265,11.988363,23.046355,-143.521846,-2.588532,2.588532
2.710000,-1.068223,2.212852,-5.687170,12.826288,19.943338,-142.049481,-2.526118,2.526118
2.711000,-1.016178,2.313758,-5.509268,11.616518,20.597898,-145.845864,-2.463635,2.463635
2.712000,-1.077646,2.155397,-5.822305,12.085915,19.324748,-126.668019,-2.401086,2.401086
2.713000,-1.087908,2.349737,-5.620171,11.877081,19.402361,-126.655462,-2.338473,2.338473
2.714000,-1.060546,2.128423,-5.389993,13.204316,21.180483,-133.226807,-2.275799,2.275799
2.715000,-1.169428,2.074255,-5.371067,12.828621,19.218393,-126.101278,-2.213066,2.213066
2.716000,-1.009647,2.297896,-5.222669,13.365836,17.880783,-137.294142,-2.150277,2.150277
2.717000,-1.175832,2.371875,-5.421173,11.448054,19.357732,-125.987941,-2.087435,2.087435
2.718000,-1.134532,2.164981,-5.338672,10.874259,19.168530,-116.164435,-2.024541,2.024541
2.719000,-1.109144,2.104299,-5.200259,11.942450,17.684663,-128.922433,-1.961599,1.961599
2.720000,-1.180252,2.030266,-5.131369,11.576604,19.048792,-131.893721,-1.898611,1.898611
2.721000,-1.193402,2.155879,-5.349302,12.338143,16.598782,-139.840914,-1.835579,1.835579
2.722000,-1.147972,2.309197,-5.680474,11.898357,18.248211,-129.042954,-1.772507,1.772507
2.723000,-1.050652,2.160174,-5.154632,10.780044,15.512476,-118.564186,-1.709395,1.709395
2.724000,-1.141008,2.202110,-4.798877,10.703849,15.968380,-115.459709,-1.646248,1.646248
2.725000,-1.250181,2.236676,-5.114767,11.220144,16.955574,-122.878333,-1.583067,1.583067
2.726000,-1.163320,2.081993,-5.034852,10.662513,17.409809,-118.291126,-1.519855,1.519855
2.727000,-1.197843,2.326329,-5.561350,10.881355,16.482733,-137.465067,-1.456615,1.456615
2.728000,-1.073879,2.224344,-5.266149,11.107165,14.584648,-119.013207,-1.393349,1.393349
2.729000,-1.094417,2.299522,-5.539847,10.782913,14.935219,-134.828639,-1.330059,1.330059
2.730000,-1.157851,2.328217,-4.811813,9.442176,16.563058,-115.207833,-1.266748,1.266748
2.731000,-1.275482,2.563952,-4.815886,10.967066,14.621443,-126.377479,-1.203419,1.203419
2.732000,-1.166941,2.253926,-5.651351,10.908927,14.899641,-118.494282,-1.140074,1.140074
2.733000,-1.304243,2.398460,-4.956037,10.479833,14.913239,-119.488816,-1.076715,1.076715
2.734000,-1.278671,2.333999,-4.881720,10.269929,14.807747,-116.183165,-1.013346,1.013346
2.735000,-1.276455,2.182918,-4.938054,10.411796,14.309108,-125.109938,-0.949968,0.949968
2.736000,-1.111018,2.497588,-5.384372,10.286379,13.863713,-113.295221,-0.886585,0.886585
2.737000,-1.142765,2.388059,-5.318893,8.850384,15.291513,-128.337039,-0.823198,0.823198
2.738000,-1.156748,2.433611,-5.077621,9.823753,14.617894,-125.704632,-0.759810,0.759810
2.739000,-1.262022,2.316880,-4.904999,10.058327,15.293274,-120.475997,-0.696424,0.696424
2.740000,-1.330234,2.462814,-5.444139,8.512247,12.859500,-119.313885,-0.633042,0.633042
2.741000,-1.184560,2.326455,-5.513948,9.363779,15.270868,-117.482240,-0.569666,0.569666
2.742000,-1.192925,2.334614,-5.515727,8.973632,14.145371,-132.572436,-0.506300,0.506300
2.743000,-1.364938,2.234241,-4.801707,9.354936,13.996219,-125.229021,-0.442946,0.442946
2.744000,-1.370381,2.561662,-5.454701,9.114796,12.820130,-127.545032,-0.379605,0.379605
2.745000,-1.381541,2.537456,-5.345523,8.992561,14.303494,-133.235967,-0.316282,0.316282
2.746000,-1.362003,2.516725,-5.022392,7.687581,13.100498,-130.187683,-0.252977,0.252977
2.747000,-1.255099,2.388966,-4.604186,8.928016,14.854456,-113.207691,-0.189694,0.189694
2.748000,-1.341677,2.624579,-4.817513,8.804414,12.570588,-109.711158,-0.126435,0.126435
2.749000,-1.383614,2.725904,-5.106170,8.320720,14.099327,-127.413900,-0.063203,0.063203
2.750000,-1.218099,2.700195,-5.206472,8.595503,13.853094,-120.085741,-0.000000,0.000000
2.751000,-1.290902,2.571356,-4.698507,7.927991,14.139885,-110.083927,0.063171,-0.063171
2.752000,-1.225762,2.412670,-5.115936,7.181872,14.228551,-125.767539,0.126309,-0.126309
2.753000,-1.379998,2.592929,-5.018112,7.580393,13.424076,-109.253659,0.189410,-0.189410
2.754000,-1.259026,2.797182,-4.959555,7.964041,14.714452,-121.178686,0.252472,-0.252472
2.755000,-1.325938,2.541856,-4.922910,6.894994,13.239891,-119.519622,0.315492,-0.315492
2.756000,-1.206396,2.551301,-5.195095,7.500792,13.389169,-110.439280,0.378468,-0.378468
2.757000,-1.334873,2.352269,-5.049488,6.458744,14.672940,-123.747379,0.441398,-0.441398
2.758000,-1.374591,2.597608,-4.487217,7.515449,14.149015,-113.786627,0.504279,-0.504279
2.759000,-1.385059,2.422571,-4.798258,7.169054,14.651026,-110.956880,0.567109,-0.567109
2.760000,-1.379760,2.529020,-4.917479,6.439136,13.398689,-127.306603,0.629884,-0.629884
2.761000,-1.258525,2.396650,-4.755642,6.452090,15.526079,-118.136480,0.692604,-0.692604
2.762000,-1.444288,2.822040,-4.733493,6.385558,14.109367,-121.173899,0.755265,-0.755265
2.763000,-1.470297,2.683989,-5.194915,5.800641,15.317994,-111.936197,0.817864,-0.817864
2.764000,-1.402004,2.392326,-4.992138,6.762975,15.155057,-112.208176,0.880400,-0.880400
2.765000,-1.270748,2.843759,-4.605869,6.194881,14.105706,-120.670728,0.942870,-0.942870
2.766000,-1.329983,2.602718,-4.877454,6.471059,15.436330,-118.242331,1.005272,-1.005272
2.767000,-1.306065,2.833168,-4.311658,5.454685,14.099619,-110.695692,1.067602,-1.067602
2.768000,-1.411342,2.583706,-4.687796,5.477412,14.529162,-127.189319,1.129859,-1.129859
2.769000,-1.261564,2.387886,-4.558196,5.961721,13.671320,-126.586584,1.192041,-1.192041
2.770000,-1.313728,2.821760,-4.950546,5.254490,14.429327,-123.524982,1.254144,-1.254144
2.771000,-1.511577,2.562162,-4.348252,5.028541,15.314986,-125.829968,1.316166,-1.316166
2.772000,-1.375815,2.661276,-4.496443,5.790650,15.644690,-118.794635,1.378106,-1.378106
2.773000,-1.359760,2.428953,-4.359835,5.416311,15.164026,-119.035688,1.439960,-1.439960
2.774000,-1.421575,2.655423,-4.373687,5.445503,15.863113,-119.716782,1.501726,-1.501726
2.775000,-1.404174,2.630888,-4.727577,5.002372,14.539574,-127.640591,1.563402,-1.563402
2.776000,-1.410420,2.438098,-4.252723,4.865731,17.037247,-126.137574,1.624985,-1.624985
2.777000,-1.398539,2.803749,-4.562406,4.648101,16.354201,-115.911183,1.686474,-1.686474
2.778000,-1.356073,2.560175,-4.694926,4.263637,16.557341,-111.820953,1.747864,-1.747864
2.779000,-1.489570,2.607526,-4.149606,4.483991,15.638049,-112.435545,1.809156,-1.809156
2.780000,-1.567190,2.840625,-4.865610,4.391432,16.846381,-124.115024,1.870345,-1.870345
2.781000,-1.403383,2.634385,-4.765894,3.927675,18.590828,-109.111117,1.931429,-1.931429
2.782000,-1.579392,2.473645,-4.455940,4.475622,17.359975,-107.756835,1.992407,-1.992407
2.783000,-1.581931,2.930305,-4.286196,4.091944,16.557880,-127.273415,2.053275,-2.053275
2.784000,-1.578209,2.516314,-4.289683,3.576009,18.002475,-110.040662,2.114032,-2.114032
2.785000,-1.364810,2.821356,-4.440074,3.560876,18.388445,-128.964350,2.174674,-2.174674
2.786000,-1.435428,2.749908,-3.978316,3.819943,16.877243,-122.687175,2.235201,-2.235201
2.787000,-1.565556,2.909743,-4.468007,3.544311,19.705347,-105.812203,2.295609,-2.295609
2.788000,-1.577751,2.969950,-4.647357,3.222350,19.718397,-106.152755,2.355896,-2.355896
2.789000,-1.385170,2.922027,-4.252203,3.497259,18.782069,-123.007306,2.416059,-2.416059
2.790000,-1.610160,2.804569,-4.590395,3.096733,19.017924,-120.898369,2.476097,-2.476097
2.791000,-1.408735,2.998888,-4.270882,3.088203,18.169797,-120.694344,2.536008,-2.536008
2.792000,-1.492770,2.530973,-4.013377,2.843131,19.445417,-120.250992,2.595788,-2.595788
2.793000,-1.498962,2.529630,-4.102857,3.133657,19.717084,-123.195758,2.655435,-2.655435
2.794000,-1.501329,2.730922,-4.157493,2.503978,19.740630,-116.249049,2.714948,-2.714948
2.795000,-1.449480,2.860415,-4.084705,2.744251,18.764782,-114.958624,2.774323,-2.774323
2.796000,-1.495425,2.532509,-3.995465,2.551608,18.858555,-115.084409,2.833560,-2.833560
2.797000,-1.489424,2.640778,-4.002330,2.314581,18.422830,-116.086601,2.892654,-2.892654
2.798000,-1.566525,3.011214,-4.005650,2.294564,19.282944,-118.957570,2.951605,-2.951605
2.799000,-1.633487,2.909797,-4.181222,2.252244,20.083062,-105.930369,3.010410,-3.010410
2.800000,-1.498543,2.530688,-4.060854,2.223446,22.552560,-120.218088,3.069066,-3.069066
2.801000,-1.469297,2.821829,-3.843777,1.988686,22.509184,-117.260993,3.127572,-3.127572
2.802000,-1.410576,2.962020,-3.879588,1.950563,21.506454,-117.484675,3.185924,-3.185924
2.803000,-1.427379,2.801050,-3.885267,1.671920,19.898860,-106.493607,3.244122,-3.244122
2.804000,-1.462910,2.687585,-4.280296,1.526174,20.684872,-119.885525,3.302162,-3.302162
2.805000,-1.553713,2.787668,-4.374691,1.436243,22.776092,-118.154895,3.360043,-3.360043
2.806000,-1.516426,2.909545,-4.009476,1.323118,22.296291,-119.729940,3.417762,-3.417762
2.807000,-1.657548,3.049578,-3.974434,1.264447,21.306431,-118.901285,3.475317,-3.475317
2.808000,-1.526234,3.024684,-3.909667,1.173648,23.529837,-111.639580,3.532706,-3.532706
2.809000,-1.639509,2.785826,-3.873991,1.024805,23.907566,-117.848024,3.589926,-3.589926
2.810000,-1.678555,2.965975,-4.149597,0.928159,22.052903,-112.329066,3.646976,-3.646976
2.811000,-1.485141,3.015009,-3.676396,0.764274,22.325505,-114.483273,3.703853,-3.703853
2.812000,-1.675348,2.701363,-3.759434,0.612310,22.529138,-122.826852,3.760556,-3.760556
2.813000,-1.602175,2.654979,-4.155931,0.506563,24.781159,-125.031189,3.817081,-3.817081
2.814000,-1.665712,2.896489,-4.029691,0.475816,21.283312,-113.911751,3.873427,-3.873427
2.815000,-1.647229,3.015042,-3.718608,0.314346,21.581538,-125.145086,3.929592,-3.929592
2.816000,-1.535432,2.817951,-3.882724,0.221333,23.912118,-104.580268,3.985574,-3.985574
2.817000,-1.626270,2.847820,-3.427581,0.092076,26.159622,-108.245012,4.041370,-4.041370
2.818000,-1.553045,2.987902,-4.062499,-0.028309,22.798731,-117.943070,4.096979,-4.096979
2.819000,-1.486840,2.839284,-3.908581,-0.151040,25.902653,-113.863054,4.152397,-4.152397
2.820000,-1.697338,2.753333,-3.427350,-0.249914,24.048178,-117.783847,4.207624,-4.207624
2.821000,-1.748903,2.517245,-3.939999,-0.381251,26.009737,-113.229112,4.262657,-4.262657
2.822000,-1.478257,2.714390,-3.604948,-0.482022,25.362873,-119.422279,4.317494,-4.317494
2.823000,-1.481998,2.944378,-3.932962,-0.570121,26.198783,-105.209574,4.372132,-4.372132
2.824000,-1.466519,2.645714,-3.822625,-0.722813,25.448939,-122.309285,4.426571,-4.426571
2.825000,-1.491353,2.533864,-3.648101,-0.884377,23.495586,-107.266676,4.480807,-4.480807
2.826000,-1.586706,3.032921,-3.799380,-1.009638,23.768724,-111.190482,4.534840,-4.534840
2.827000,-1.651123,2.811783,-3.422271,-1.057494,27.218698,-115.978963,4.588666,-4.588666
2.828000,-1.485836,2.673096,-3.789596,-1.170367,27.659760,-117.711306,4.642283,-4.642283
2.829000,-1.500380,3.011755,-3.251571,-1.276462,27.090038,-114.267274,4.695690,-4.695690
2.830000,-1.781736,2.880134,-3.117428,-1.515587,25.059479,-125.006446,4.748885,-4.748885
2.831000,-1.697696,2.957842,-3.489230,-1.409494,27.298645,-125.715661,4.801866,-4.801866
2.832000,-1.720715,2.583163,-3.459829,-1.804871,26.100706,-120.264274,4.854630,-4.854630
2.833000,-1.524896,3.034304,-3.011448,-1.887475,26.582381,-125.163526,4.907176,-4.907176
2.834000,-1.741328,2.778598,-3.491386,-1.913554,27.559984,-107.914624,4.959502,-4.959502
2.835000,-1.579054,2.520036,-3.464054,-1.815395,28.023975,-109.049185,5.011606,-5.011606
2.836000,-1.649893,2.692845,-3.229833,-2.240815,30.404299,-114.978120,5.063485,-5.063485
2.837000,-1.505787,2.572797,-3.193257,-2.270818,30.636319,-103.149061,5.115139,-5.115139
2.838000,-1.603133,2.782492,-2.905565,-2.181580,27.218604,-109.781312,5.166564,-5.166564
2.839000,-1.576050,3.008418,-2.883966,-2.555377,32.220728,-115.419223,5.217759,-5.217759
2.840000,-1.680005,2.638810,-3.201639,-2.311620,29.888746,-117.918554,5.268723,-5.268723
2.841000,-1.534084,2.724407,-3.133198,-2.680093,32.281763,-118.380675,5.319452,-5.319452
2.842000,-1.828259,2.598402,-3.153385,-2.865481,28.345242,-118.937385,5.369947,-5.369947
2.843000,-1.724024,2.599759,-3.278291,-3.006461,30.902615,-118.901156,5.420203,-5.420203
2.844000,-1.610477,2.813036,-3.099866,-2.938401,28.841269,-116.255371,5.470220,-5.470220
2.845000,-1.557759,2.846770,-2.690755,-3.094817,31.601998,-110.414943,5.519996,-5.519996
2.846000,-1.684183,2.758977,-2.759154,-3.505478,32.464627,-108.652675,5.569529,-5.569529
2.847000,-1.729502,2.771198,-2.870449,-3.432562,28.856420,-116.077003,5.618817,-5.618817
2.848000,-1.769356,2.904718,-2.880530,-3.295027,32.120269,-104.154240,5.667858,-5.667858
2.849000,-1.725334,2.816795,-3.009964,-3.791708,34.041283,-107.096169,5.716651,-5.716651
2.850000,-1.777025,2.795110,-3.008274,-3.536467,31.016118,-108.839649,5.765193,-5.765193
2.851000,-1.712839,2.979005,-3.038880,-4.019308,33.140658,-106.642212,5.813483,-5.813483
2.852000,-1.744005,2.612610,-3.023946,-3.631048,35.221293,-121.727458,5.861519,-5.861519
2.853000,-1.609691,2.463383,-2.884969,-4.207755,33.369712,-104.224834,5.909300,-5.909300
2.854000,-1.555103,2.690298,-2.671969,-4.418395,34.037403,-100.934436,5.956823,-5.956823
2.855000,-1.777313,2.810972,-2.580086,-4.427997,36.342342,-105.690311,6.004086,-6.004086
2.856000,-1.787916,2.805217,-2.762355,-4.210085,32.548191,-108.012953,6.051089,-6.051089
2.857000,-1.712288,2.918998,-2.698151,-4.666249,36.774924,-109.296834,6.097829,-6.097829
2.858000,-1.656172,2.685365,-2.527095,-4.977728,35.400486,-113.020854,6.144305,-6.144305
2.859000,-1.792752,2.938154,-2.577539,-4.750539,36.940325,-110.554633,6.190514,-6.190514
2.860000,-1.771198,2.419197,-2.308050,-4.328637,34.790890,-110.040706,6.236456,-6.236456
2.861000,-1.864990,2.509101,-2.207339,-4.691310,35.934281,-104.772444,6.282128,-6.282128
2.862000,-1.702495,2.666186,-2.449371,-4.754637,38.871125,-115.551967,6.327529,-6.327529
2.863000,-1.707818,2.559750,-2.372565,-4.739812,36.073795,-111.747061,6.372657,-6.372657
2.864000,-1.783274,2.724061,-2.121990,-5.349427,36.473798,-103.954785,6.417511,-6.417511
2.865000,-1.858283,2.711089,-2.318913,-5.798010,40.455631,-112.324434,6.462088,-6.462088
2.866000,-1.645057,2.917891,-2.211811,-5.296590,37.763226,-112.018110,6.506388,-6.506388
2.867000,-1.583565,2.431080,-2.063130,-5.688838,35.373540,-96.528719,6.550409,-6.550409
2.868000,-1.836012,2.774473,-2.366483,-5.867787,37.763028,-102.275897,6.594148,-6.594148
2.869000,-1.854529,2.877277,-2.226312,-5.333114,36.871651,-104.687490,6.637605,-6.637605
2.870000,-1.609992,2.651547,-2.016115,-5.751110,42.217279,-111.418285,6.680778,-6.680778
2.871000,-1.571874,2.499318,-1.973525,-5.591294,41.854784,-113.243554,6.723665,-6.723665
2.872000,-1.747042,2.581293,-1.999082,-6.362911,44.744118,-107.124067,6.766265,-6.766265
2.873000,-1.808052,2.397038,-2.057982,-5.780447,44.058494,-94.517447,6.808576,-6.808576
2.874000,-1.580371,2.594621,-2.014653,-6.618429,43.817452,-112.893448,6.850597,-6.850597
2.875000,-1.909722,2.446584,-1.791742,-6.455201,45.569654,-105.987115,6.892326,-6.892326
2.876000,-1.602094,2.725175,-1.852284,-6.900486,45.398040,-97.048346,6.933762,-6.933762
2.877000,-1.729758,2.682279,-1.699140,-6.676599,44.477046,-106.487766,6.974903,-6.974903
2.878000,-1.607505,2.695832,-1.605116,-6.366381,41.819503,-94.031282,7.015748,-7.015748
2.879000,-1.716504,2.556325,-1.638434,-6.265814,47.121105,-94.483001,7.056295,-7.056295
2.880000,-1.886851,2.516928,-1.585378,-6.707199,46.921089,-107.500932,7.096542,-7.096542
2.881000,-1.838579,2.488055,-1.623453,-6.456735,44.844652,-101.760123,7.136490,-7.136490
2.882000,-1.917537,2.785808,-1.492744,-6.707906,41.516303,-100.563707,7.176135,-7.176135
2.883000,-1.891087,2.389575,-1.579780,-7.852623,46.734254,-108.565257,7.215476,-7.215476
2.884000,-1.624472,2.705946,-1.515368,-7.602291,42.771024,-103.718277,7.254513,-7.254513
2.885000,-1.811977,2.596930,-1.526435,-6.968231,46.833021,-100.286038,7.293243,-7.293243
2.886000,-1.821135,2.481769,-1.418432,-7.507654,49.587838,-108.554452,7.331665,-7.331665
2.887000,-1.725169,2.735969,-1.455111,-7.856901,48.500942,-98.647110,7.369779,-7.369779
2.888000,-1.939699,2.273841,-1.367637,-7.326053,43.924608,-92.002701,7.407582,-7.407582
2.889000,-1.662863,2.492883,-1.319908,-7.493144,47.220545,-109.454883,7.445074,-7.445074
2.890000,-1.750971,2.736175,-1.201490,-8.647311,52.791662,-91.118828,7.482252,-7.482252
2.891000,-1.817044,2.541976,-1.098086,-8.667006,52.371602,-91.648722,7.519116,-7.519116
2.892000,-1.605964,2.338608,-1.152162,-7.575814,52.672957,-102.087597,7.555665,-7.555665
2.893000,-1.925358,2.637241,-1.022345,-8.056794,46.789403,-96.643202,7.591896,-7.591896
2.894000,-1.670283,2.601988,-1.023895,-8.548903,51.846713,-93.004031,7.627809,-7.627809
2.895000,-1.906378,2.228334,-0.945914,-7.816095,50.784129,-94.053781,7.663403,-7.663403
2.896000,-1.765009,2.256567,-0.982853,-9.315297,55.514176,-98.142089,7.698676,-7.698676
2.897000,-1.932268,2.253851,-0.802316,-8.805040,46.414983,-93.726429,7.733627,-7.733627
2.898000,-1.626815,2.479975,-0.847257,-8.343820,49.601604,-93.132688,7.768255,-7.768255
2.899000,-1.788477,2.627126,-0.726284,-9.047863,55.631728,-98.689413,7.802558,-7.802558
2.900000,-1.940603,2.612313,-0.700237,-8.735787,49.683547,-107.448763,7.836536,-7.836536
2.901000,-1.796983,2.169896,-0.598250,-9.541037,54.816294,-93.900315,7.870187,-7.870187
2.902000,-1.822389,2.243835,-0.583720,-8.466853,51.555168,-101.532637,7.903510,-7.903510
2.903000,-1.831060,2.243142,-0.536745,-8.557243,58.052207,-106.634947,7.936504,-7.936504
2.904000,-1.770355,2.223977,-0.455672,-9.683411,55.561475,-98.832803,7.969168,-7.969168
2.905000,-1.759959,2.249487,-0.453474,-10.239985,51.258945,-95.301912,8.001501,-8.001501
2.906000,-1.775495,2.406013,-0.385604,-9.198879,57.783219,-93.815367,8.033501,-8.033501
2.907000,-1.681636,2.538441,-0.306420,-9.543105,59.849684,-110.286289,8.065167,-8.065167
2.908000,-1.726127,2.461657,-0.249652,-9.731948,50.570848,-98.496232,8.096499,-8.096499
2.909000,-1.789268,2.097336,-0.213791,-10.265493,52.319320,-95.047851,8.127495,-8.127495
2.910000,-1.744726,2.257847,-0.146461,-10.183274,57.545692,-99.446189,8.158154,-8.158154
2.911000,-1.855942,2.486848,-0.105611,-10.349746,58.239446,-105.352773,8.188476,-8.188476
2.912000,-1.898274,2.225460,-0.046695,-10.849592,58.653542,-101.190340,8.218458,-8.218458
2.913000,-1.916230,2.167539,0.008694,-10.023364,55.672472,-102.477630,8.248101,-8.248101
2.914000,-1.859957,2.439866,0.067556,-9.671027,57.942074,-111.458928,8.277403,-8.277403
2.915000,-1.814949,2.077744,0.123760,-11.058472,54.208468,-107.482077,8.306363,-8.306363
2.916000,-1.896650,2.159189,0.171095,-11.100811,61.275449,-103.069403,8.334980,-8.334980
2.917000,-1.617432,2.036839,0.233401,-10.597982,63.620127,-96.104456,8.363253,-8.363253
2.918000,-1.721418,2.074720,0.300421,-9.760784,56.534864,-101.150924,8.391182,-8.391182
2.919000,-1.681310,2.385948,0.351307,-10.433428,60.585367,-105.513840,8.418765,-8.418765
2.920000,-1.918876,2.091588,0.432267,-11.321662,64.973216,-113.086380,8.446001,-8.446001
2.921000,-1.954046,2.341173,0.432990,-11.673888,64.669136,-99.915934,8.472890,-8.472890
2.922000,-1.861519,2.270883,0.568287,-11.138529,61.510144,-97.974703,8.499431,-8.499431
2.923000,-1.648859,2.318372,0.562639,-10.524062,63.409272,-106.651613,8.525622,-8.525622
2.924000,-1.862182,2.328718,0.611162,-11.920450,54.722206,-106.288379,8.551463,-8.551463
2.925000,-1.758235,1.975166,0.734461,-10.357232,65.263581,-111.686658,8.576953,-8.576953
2.926000,-1.762594,2.055234,0.797447,-11.747360,55.494262,-106.866769,8.602092,-8.602092
2.927000,-1.849549,2.080035,0.862472,-12.103594,67.312153,-111.654471,8.626877,-8.626877
2.928000,-1.819247,2.071386,0.899731,-12.033691,62.309979,-114.964328,8.651310,-8.651310
2.929000,-1.705161,2.152560,0.965380,-12.859639,59.476474,-118.159045,8.675388,-8.675388
2.930000,-1.614168,2.053798,1.004992,-11.296865,58.476012,-120.527935,8.699111,-8.699111
2.931000,-1.660596,2.008940,1.087728,-10.957207,66.002120,-124.223011,8.722478,-8.722478
2.932000,-1.915937,2.270942,1.145321,-11.862182,57.732677,-124.041889,8.745489,-8.745489
2.933000,-1.597375,2.181483,1.313536,-11.438506,58.791542,-112.061686,8.768143,-8.768143
2.934000,-1.598068,1.873373,1.375567,-12.923449,62.858965,-118.416802,8.790439,-8.790439
2.935000,-1.827117,1.839269,1.374912,-11.363386,67.881027,-131.858797,8.812376,-8.812376
2.936000,-1.747245,2.204408,1.393394,-12.997436,70.661178,-123.070257,8.833953,-8.833953
2.937000,-1.690392,1.884623,1.511609,-12.544048,63.518884,-121.963405,8.855171,-8.855171
2.938000,-1.941647,1.914601,1.561774,-14.261194,62.388421,-133.778625,8.876028,-8.876028
2.939000,-1.723922,2.024739,1.575815,-13.915475,64.326921,-117.697836,8.896524,-8.896524
2.940000,-1.622415,1.980409,1.607496,-14.290899,62.132343,-133.105279,8.916658,-8.916658
2.941000,-1.932058,1.819575,1.785079,-13.120640,66.313136,-125.158779,8.936429,-8.936429
2.942000,-1.915156,2.081558,1.731911,-12.454798,60.954367,-131.014814,8.955838,-8.955838
2.943000,-1.913738,1.901953,2.021138,-12.978285,68.391979,-132.454737,8.974882,-8.974882
2.944000,-1.595753,2.089687,1.937451,-14.261540,69.858641,-134.691979,8.993562,-8.993562
2.945000,-1.842241,2.017120,2.164941,-14.845298,62.622212,-141.077826,9.011877,-9.011877
2.946000,-1.627347,1.720116,2.125570,-12.666243,65.163529,-132.636844,9.029827,-9.029827
2.947000,-1.869458,1.705760,2.174553,-14.289520,64.581575,-130.211653,9.047411,-9.047411
2.948000,-1.888749,2.022649,2.437138,-15.592898,69.199476,-153.326186,9.064629,-9.064629
2.949000,-1.637484,1.751089,2.101892,-13.991562,77.774014,-157.823349,9.081479,-9.081479
2.950000,-1.778472,1.932466,2.568946,-16.041381,69.944917,-144.060951,9.097962,-9.097962
2.951000,-1.875746,1.959125,2.657070,-14.937888,76.890054,-158.842031,9.114078,-9.114078
2.952000,-1.703045,1.755593,2.316376,-16.352991,67.111068,-144.585388,9.129825,-9.129825
2.953000,-1.769264,1.933028,2.627816,-15.920574,75.772356,-158.156160,9.145203,-9.145203
2.954000,-1.824558,1.753858,2.784176,-15.322038,73.012435,-163.620809,9.160212,-9.160212
2.955000,-1.857303,1.855134,2.586989,-14.517754,69.825503,-160.263403,9.174851,-9.174851
2.956000,-1.615658,1.832530,3.047877,-16.489566,71.680124,-151.201918,9.189120,-9.189120
2.957000,-1.869715,1.743575,2.815871,-14.962230,74.788639,-155.335689,9.203019,-9.203019
2.958000,-1.690148,1.874460,3.186186,-15.407004,81.410684,-164.743750,9.216547,-9.216547
2.959000,-1.821793,1.783802,3.224536,-16.884934,77.218894,-176.169778,9.229704,-9.229704
2.960000,-1.767455,1.705483,3.336974,-14.679710,83.698091,-172.061074,9.242490,-9.242490
2.961000,-1.868598,1.622123,3.233726,-17.695694,78.176332,-185.290481,9.254904,-9.254904
2.962000,-1.679689,1.676155,3.577765,-16.843657,72.230755,-200.737960,9.266946,-9.266946
2.963000,-1.743412,1.564154,3.184479,-16.826429,82.349249,-180.746672,9.278615,-9.278615
2.964000,-1.552856,1.572203,3.127467,-16.153996,83.626774,-201.270743,9.289912,-9.289912
2.965000,-1.787154,1.540111,3.488704,-16.591521,73.841935,-181.722055,9.300836,-9.300836
2.966000,-1.610651,1.616985,3.742640,-16.937562,86.049025,-208.551725,9.311387,-9.311387
2.967000,-1.573122,1.545323,3.864098,-18.026753,75.524464,-204.610258,9.321564,-9.321564
2.968000,-1.618563,1.447005,4.026651,-16.521632,78.679730,-205.664270,9.331368,-9.331368
2.969000,-1.763873,1.608256,4.116548,-17.367127,84.878089,-231.316631,9.340798,-9.340798
2.970000,-1.560064,1.585816,3.984956,-17.125793,78.673870,-229.205843,9.349854,-9.349854
2.971000,-1.728542,1.500723,3.766840,-18.126469,96.028680,-203.715841,9.358536,-9.358536
2.972000,-1.519940,1.504939,4.244396,-17.430943,81.702168,-236.753514,9.366844,-9.366844
2.973000,-1.756521,1.485293,4.385652,-18.315986,98.256067,-226.026849,9.374777,-9.374777
2.974000,-1.655473,1.491206,3.876697,-20.530675,87.287941,-237.061176,9.382336,-9.382336
2.975000,-1.762113,1.288121,4.134632,-19.814516,95.832768,-244.172713,9.389520,-9.389520
2.976000,-1.744065,1.464885,4.798446,-19.400796,88.892611,-229.861848,9.396330,-9.396330
2.977000,-1.491204,1.252888,4.820752,-20.543076,103.720678,-268.281485,9.402764,-9.402764
2.978000,-1.726990,1.452852,4.890821,-18.970326,105.159788,-269.544229,9.408823,-9.408823
2.979000,-1.705049,1.318845,4.948200,-20.946892,100.273830,-246.387434,9.414508,-9.414508
2.980000,-1.622865,1.305351,4.942289,-20.843488,107.853151,-283.796198,9.419818,-9.419818
2.981000,-1.654829,1.247451,4.551029,-20.594117,97.026344,-257.957597,9.424752,-9.424752
2.982000,-1.737677,1.267532,4.575301,-20.788321,104.332814,-272.526422,9.429312,-9.429312
2.983000,-1.607740,1.160293,4.829777,-23.263459,96.979760,-301.245907,9.433496,-9.433496
